Month,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
Apr,251732,Eberhart Elementary -CPS,Submitted Data,3400 W 65th Place,60629.0,4.0,False,CHICAGO LAWN,K-12 School,164398.0,1906.0,1.0,63.0,3393224.2,6578159.9,60.7,99.8,63.4,102.7,879.0,5.3,41.77474971,-87.70858342,"(41.77474971, -87.70858342)",12.010051678860655,405.4602323286465,0.6931471805599453,1.0,15.03729141350608,1842.070628396208,15.699265765754276,2564.7923697640713,4.122283930911342,7.791020472312982,4.613138355637268,9.989994994993742,4.165113633110308,7.962411694957753,4.641502115235482,10.134100848126586,6.779921907472252,29.647934160747187,2.3021728866442674,False,True
Apr,101471,Bricktown Square,Submitted Data,701 709 W BROMPTON AVE,60657.0,4.0,False,LAKE VIEW,Multifamily Housing,53469.0,1980.0,1.0,88.0,1367288.7,1143622.6,47.0,94.1,47.0,94.1,274.1,5.1,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",10.886876027942778,231.23364807051763,0.6931471805599453,1.0,14.12834101717438,1169.3112075063677,13.949712375803582,1069.4029175198655,3.8712010109078907,6.855654600401044,4.554928969551344,9.70051545022222,3.8712010109078907,6.855654600401044,4.554928969551344,9.70051545022222,5.617134667930529,16.555965692160637,2.258317958127243,False,True
Apr,252070,Lake Village East Apartments,Submitted Data,4700 S Lake Park Ave,60615.0,4.0,False,KENWOOD,Multifamily Housing,180000.0,1971.0,3.0,81.0,3183623.4,10827249.2,77.8,112.7,80.3,115.1,1072.0,6.0,41.8093257,-87.59248161,"(41.8093257, -87.59248161)",12.100717685412471,424.26406871192853,1.3862943611198906,1.7320508075688772,14.973530854163894,1784.2711116867863,16.19757668092046,3290.478567017266,4.366912996863833,8.820430828479978,4.73356340075649,10.61602562167217,4.398146016553765,8.96102672688794,4.754451888703846,10.72846680565308,6.9782137426306985,32.7414110874898,2.449489742783178,False,True
Apr,147855,Bricktown Square,Submitted Data,170  W POLK ST,60605.0,3.5,False,LOOP,Multifamily Housing,198033.0,2007.0,1.0,71.0,3055452.7,6815482.6,67.8,107.9,70.2,110.8,838.9,5.8,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",12.196194012106684,445.00898867326265,0.6931471805599453,1.0,14.932438650199517,1747.9853260253647,15.734707581710337,2610.6479272395195,4.231203744939298,8.23407554009556,4.690430029938915,10.387492478938313,4.26549281841793,8.378544026261364,4.716711560720999,10.526157893552615,6.733282837131582,28.963770472782027,2.4083189157584592,False,True
Apr,112765,309-The Breakers at Edgewater Beach,Submitted Data,5333 N Sheridan Rd,60640.0,4.0,False,EDGEWATER,Senior Living Community,1742595.0,2005.0,1.0,95.0,12752998.6,22394501.0,20.2,34.0,21.1,34.9,3179.8,1.8,41.97931532,-87.65409345,"(41.97931532, -87.65409345)",14.370886513356053,1320.0738615698745,0.6931471805599453,1.0,16.36127706464387,3571.134077572557,16.924326040269793,4732.282852915705,3.054001181677967,4.494441010848846,3.5553480614894135,5.830951894845301,3.0955776085237074,4.5934736311423405,3.580737295494233,5.9076221950967716,8.064888016462255,56.389715374348185,1.3416407864998738,False,True
Apr,244826,Park Tower Condominium Association,Submitted Data,5415 N Sheridan Rd,60640.0,2.5,False,EDGEWATER,Multifamily Housing,990049.0,1971.0,1.0,59.0,18700980.5,50695097.9,80.4,122.4,84.6,126.7,5611.3,6.5,41.98030005,-87.65445607,"(41.98030005, -87.65445607)",13.80551072588594,995.0120602284176,0.6931471805599453,1.0,16.744086567078455,4324.463030250115,17.741339795249644,7120.049009662785,4.399375273008495,8.966604708583958,4.8154311114712876,11.063453348751466,4.449685283147696,9.197825830053535,4.8496837630384935,11.256109452204168,8.632715896671701,74.90861098698868,2.5495097567963922,False,True
Apr,250176,Aviation Administration Building,Submitted Data,10510 W Zemke Rd,60666.0,1.5,False,OHARE,Office,387041.0,1943.0,1.0,39.0,10133198.0,5532920.1,94.4,205.9,98.3,208.4,1875.4,11.3,41.99489655,-87.88775165,"(41.99489655, -87.88775165)",12.866288493255059,622.1261929865998,0.6931471805599453,1.0,16.131327621041525,3183.268446110067,15.526226461883398,2352.215997734902,4.558078578454241,9.715966241192895,5.332235584751498,14.349216006458333,4.598145571051127,9.91463564635635,5.3442462984364365,14.436065946094871,7.537110326454303,43.30588874506561,3.361547262794322,False,True
Apr,160211,Hyatt Chicago Magnificent Mile,Submitted Data,633 N St Clair St,60611.0,4.0,False,NEAR NORTH SIDE,Office,632163.0,1991.0,1.0,97.0,14422080.7,28540.0,22.9,63.9,23.7,66.2,2252.4,3.6,41.893497,-87.622686,"(41.893497, -87.622686)",13.35690413313722,795.0867877156556,0.6931471805599453,1.0,16.48427104139911,3797.641465436146,10.259096928959389,168.93785839769603,3.173878458937465,4.78539444560216,4.1728476237100445,7.993747556684537,3.2068032436339315,4.868264577855234,4.207673247529104,8.136338242723197,7.7201954657300655,47.459456381210266,1.8973665961010275,False,True
Apr,119128,440 N Wells St,Submitted Data,440 N Wells St,60654.0,3.5,False,NEAR NORTH SIDE,Office,112671.0,1905.0,1.0,77.0,3732823.6,4013193.1,68.7,130.2,71.2,132.8,795.7,7.1,41.8902394,-87.63405731,"(41.8902394, -87.63405731)",11.632236221954779,335.6650115814873,0.6931471805599453,1.0,15.132675770454762,1932.051655624145,15.205098015884005,2003.295559821366,4.244200317766478,8.28854631404084,4.876722876509988,11.41052146047673,4.279440045898781,8.438009243891594,4.896346147694128,11.523888232710346,6.6804781963863205,28.208154849263007,2.6645825188948455,False,True
Apr,255016,The Montclare Supportive Living Community,Submitted Data,4339 W 18TH PL,60623.0,4.0,False,North Lawndale,Senior Living Community,98851.0,2017.0,1.0,100.0,1946491.0,2597586.7,54.2,97.5,56.3,99.8,441.8,5.3,41.85578971,-87.7338316,"(41.85578971, -87.7338316)",11.501379061069857,314.40578875077983,0.6931471805599453,1.0,14.481539336083282,1395.1670150917416,14.770093764619434,1611.7030433674809,4.01096295328305,7.362064927722384,4.590056548178043,9.874208829065749,4.048300623720694,7.503332592921628,4.613138355637268,9.989994994993742,6.093118200834482,21.019038988498025,2.3021728866442674,False,True
Apr,119387,Westside Research Office Building (WROB),Submitted Data,1747 W ROOSEVELT RD,60608.0,2.5,False,NEAR WEST SIDE,Office,155174.0,2004.0,1.0,57.0,7017327.5,7718429.9,95.0,178.8,95.0,178.8,410.0,2.6,41.86639313,-87.67065806,"(41.86639313, -87.67065806)",11.952308791281853,393.9213119393263,0.6931471805599453,1.0,15.763893148016797,2649.023876827085,15.859121650047278,2778.2062378448436,4.564348191467836,9.746794344808963,5.19184512203752,13.371611720357423,4.564348191467836,9.746794344808963,5.19184512203752,13.371611720357423,6.018593214496234,20.248456731316587,1.61245154965971,False,True
Apr,147895,Bricktown Square,Submitted Data,2472  W FOSTER,60625.0,4.0,False,LINCOLN SQUARE,Multifamily Housing,92275.0,2006.0,1.0,99.0,1073947.5,2027991.5,38.8,64.2,40.5,65.4,275.3,3.4,41.97208235,-87.70234945,"(41.97208235, -87.70234945)",11.432539365010976,303.7680035816807,0.6931471805599453,1.0,13.886852601318365,1036.314382800895,14.52255694546152,1424.0756651245747,3.6838669122903918,6.2289646009589745,4.177459468932607,8.012490249604053,3.725693427236653,6.363961030678928,4.1956970564823886,8.087026647662292,5.621487231929371,16.592166826548002,1.8439088914585775,False,True
Apr,256645,Coeval 2,Not Submitted,1419 S Wabash Ave,60613.2,0.0,False,NEAR NORTH SIDE,Multifamily Housing,53352.0,1957.4,1.0,60.8,1312412.3599999999,93883085.3,1801.5800000000004,1936.3,1945.3799999999999,2088.5,5246.4800000000005,98.42,41.88425,-87.63245,"(41.88425, -87.63245)",10.884685487576283,230.9805186590419,0.6931471805599453,1.0,14.087378259840493,1145.605673868631,18.35756080335347,9689.328423580244,7.496974250975882,42.44502326539591,7.5690505300929,44.00340895885227,7.573726516036332,44.10646211157725,7.64468008188797,45.70010940905941,8.565503240348793,72.4325893503746,9.920685460188727,True,False
Apr,256640,Bricktown Square,Submitted Data,1251 S. Michigan Avenue,60605.0,2.0,False,NEAR NORTH SIDE,Multifamily Housing,92440.0,2006.0,2.0,47.0,14820359.6,32283000.4,76.1,121.9,78.2,123.8,4027.7,6.5,41.86949,-87.625855,"(41.86949, -87.625855)",11.434325882157585,304.03947112176076,1.0986122886681096,1.4142135623730951,16.511512509520003,3849.7220159382937,17.290051377217114,5681.813126106841,4.345103280569283,8.723531395025756,4.811371016571989,11.040833301884419,4.37197629882038,8.843076387773658,4.826712455935327,11.126544836560898,8.30119902225524,63.46416311588769,2.5495097567963922,False,True
Apr,158426,Hampton Inn and Suites Chicago,Submitted Data,33 W Illinois St,60654.0,4.0,False,NEAR NORTH SIDE,Hotel,160000.0,1999.0,1.0,81.0,4690285.6,8447900.0,82.1,137.5,87.7,143.4,1180.7,7.4,41.89081283,-87.62934045,"(41.89081283, -87.62934045)",11.982935344196433,400.0,0.6931471805599453,1.0,15.361004247297403,2165.7067206803417,15.949428566109514,2906.5271373238543,4.420044701861403,9.060905032059436,4.930870325627393,11.726039399558575,4.485259889315534,9.364827814754525,4.972587226458726,11.974973903938164,7.07470935864497,34.361315457939035,2.7202941017470885,False,True
Apr,244760,50 East Bellevue Condo Association,Submitted Data,50 E Bellevue Pl,60611.0,2.0,False,NEAR NORTH SIDE,Multifamily Housing,262881.0,1979.0,1.0,41.0,9127315.4,5295698.9,59.8,129.0,62.4,134.2,1705.8,7.1,41.90190664,-87.62669843,"(41.90190664, -87.62669843)",12.479460541276238,512.7192214068046,0.6931471805599453,1.0,16.02678227727264,3021.1447168250647,15.482405709585581,2301.238557820549,4.107589788972121,7.733045971672482,4.867534450455582,11.357816691600547,4.14946386144318,7.899367063252599,4.906755163608864,11.584472366059664,7.4423755513138445,41.30133169765837,2.6645825188948455,False,True
Apr,251744,Marshall Middle -CPS,Submitted Data,3900 N Lawndale Ave,60618.0,4.0,False,IRVING PARK,K-12 School,181923.0,1924.0,1.0,90.0,1801180.9,7890270.1,53.3,73.3,57.5,77.8,700.2,3.8,41.95226382,-87.72084334,"(41.95226382, -87.72084334)",12.111344296429532,426.5243252148698,0.6931471805599453,1.0,14.403953618502745,1342.0808097875477,15.88114105218107,2808.9624596993103,3.9945242269398897,7.3006848993775915,4.308110951723713,8.561541917201597,4.069026754237811,7.582875444051551,4.366912996863833,8.820430828479978,6.552793153047079,26.461292485439937,1.9493588689617927,False,True
Apr,251522,Cuffe Math/Science/Tech Academy -CPS,Submitted Data,8324 S Racine Ave,60620.0,2.0,False,AUBURN GRESHAM,K-12 School,82120.0,2003.0,1.0,22.0,3327703.8,3260570.0,80.2,155.2,82.9,157.4,692.5,8.4,41.74243045,-87.65386181,"(41.74243045, -87.65386181)",11.315949048360237,286.5658737533135,0.6931471805599453,1.0,15.017793375065912,1824.1994956692647,14.997412891379563,1805.7048485286846,4.396915247167632,8.955445270895245,5.051137237405586,12.457929201917949,4.429625613473161,9.10494371207203,5.0651234793803255,12.545915670049755,6.541751239754886,26.315394733881533,2.898275349237888,False,True
Apr,133879,Medinah Temple,Submitted Data,600 - 820 N Wabash St,60611.0,4.0,False,NEAR NORTH SIDE,Retail Store,130000.0,1912.0,1.0,76.0,5624149.8,651000.0,48.3,126.4,48.9,127.1,912.3,7.0,41.8929096,-87.62676698,"(41.8929096, -87.62676698)",11.775297421715827,360.5551275463989,0.6931471805599453,1.0,15.54258052576892,2371.5290004551916,13.386266457287837,806.8457101577724,3.8979240810486444,6.9498201415576215,4.847331743138063,11.242775458044157,3.910021002757473,6.992853494818835,4.852811208902689,11.273863579093016,6.817064413697633,30.204304329019067,2.6457513110645907,False,True
Apr,251489,Stowe -CPS,Submitted Data,3444 W Wabansia Ave,60647.0,3.5,False,HUMBOLDT PARK,K-12 School,113500.0,1903.0,1.0,57.0,1952254.1,6643070.2,75.7,109.6,84.0,120.2,657.5,5.8,41.91251827,-87.71313894,"(41.91251827, -87.71313894)",11.63956692643747,336.8976105584603,0.6931471805599453,1.0,14.48449572389185,1397.230868539627,15.709084944639015,2577.415410833108,4.33990170837321,8.700574693662482,4.7059200890882344,10.469001862641921,4.442651256490317,9.16515138991168,4.797442073635214,10.963576058932597,6.489964521183336,25.64176280991617,2.4083189157584592,False,True
Apr,134280,Bricktown Square,Submitted Data,2512  N BOSWORTH AVE,60614.0,4.0,False,LINCOLN PARK,Multifamily Housing,54000.0,1920.0,1.0,91.0,674678.6,1763694.0,45.2,69.3,47.1,71.1,199.0,3.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",10.896757843893464,232.379000772445,0.6931471805599453,1.0,13.421993190498117,821.3882151577292,14.382921598105183,1328.041415016866,3.832979798087693,6.723094525588644,4.252771798816619,8.324662155306964,3.8732821771117156,6.862943974709396,4.278054044290903,8.432081593533118,5.298317366548036,14.106735979665885,1.9235384061671346,False,True
Apr,132489,Bricktown Square,Submitted Data,4537  S DREXEL BLVD,60653.0,4.0,False,KENWOOD,Multifamily Housing,137130.0,1920.0,1.0,100.0,1441041.1,2584186.2,29.4,49.2,30.0,49.4,362.2,2.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)",11.828691952317635,370.31068037527626,0.6931471805599453,1.0,14.180877090377232,1200.4337132886596,14.764921587080991,1607.5404193985296,3.414442608412176,5.422176684690384,3.9160150266976834,7.014271166700073,3.4339872044851463,5.477225575051661,3.919991175077323,7.0285133563222315,5.894953646727139,19.03155274800246,1.61245154965971,False,True
Apr,172787,Bricktown Square,Submitted Data,3420  S COTTAGE GROVE AVE,60616.0,0.0,False,DOUGLAS,Multifamily Housing,107500.0,1941.2,1.0,67.2,2709343.8,6043514.380000001,99.08,161.18,102.44000000000001,164.61999999999998,760.04,8.680000000000001,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",11.58525542883217,327.8719262151,0.6931471805599453,1.0,14.812217392406799,1646.0084446927967,15.614496417161343,2458.3560319856033,4.605969866158656,9.953893710503444,5.088706829516411,12.69566855269938,4.638991734463602,10.121264743103996,5.109696007605554,12.830432572598633,6.634685918898201,27.568822970885066,2.9461839725312475,False,True
Apr,159739,Ella Flagg Young Apartments,Submitted Data,4645 N Sherdian Rd,60640.0,4.0,False,UPTOWN,Multifamily Housing,299019.0,1968.0,1.0,97.0,2382828.2,12369900.4,49.3,65.7,52.3,68.9,1028.9,3.4,41.96665021,-87.65416917,"(41.96665021, -87.65416917)",12.60826573976792,546.8262978314046,0.6931471805599453,1.0,14.683799079152099,1543.6412147905355,16.33077677343957,3517.0869195969553,3.9180050771056933,7.021395872616783,4.200204952921578,8.105553651663778,3.975936331171799,7.231873892705818,4.247065649239764,8.300602387778854,6.937216989131756,32.076471127603796,1.8439088914585775,False,True
Apr,175265,Bricktown Square,Not Submitted,3201 3219 W NORTH AVE,60647.0,0.0,False,HUMBOLDT PARK,Multifamily Housing,52650.0,1940.2,1.0,58.4,624970.5,3586181.34,80.38000000000001,105.32000000000001,85.17999999999999,110.08,288.0,5.5,41.90988608,-87.70747979,"(41.90988608, -87.70747979)",10.871440510734077,229.4558781116753,0.6931471805599453,1.0,13.345461327678827,790.5507573837368,15.092598779595729,1893.7215582022611,4.399129542573544,8.965489389877165,4.66645341440499,10.262553288533999,4.456438132187692,9.229301165310405,4.7102506624385985,10.491901638883201,5.666426688112432,16.97056274847714,2.345207879911715,True,False
Apr,255150,Kedzie Plaza,Not Submitted,4756-4770  South Kedzie Avenue,60632.0,0.0,False,BRIGHTON PARK,Multifamily Housing,51765.0,1945.4,1.0,68.8,1156401.8599999999,2336276.2,67.94,110.44000000000001,71.19999999999999,114.64000000000001,304.56,5.9,41.8145,-87.70299,"(41.8145, -87.70299)",10.854488842085678,227.51922995650278,0.6931471805599453,1.0,13.960824762313937,1075.3612695275945,14.664069280273756,1528.4882073473777,4.233236561088719,8.24257241399795,4.71348632947155,10.509043724335722,4.27944004589878,8.438009243891594,4.750481917148146,10.707007051459339,5.722146158673159,17.451647486698786,2.4289915602982237,True,False
Apr,172443,Bricktown Square,Not Submitted,1515 W Monroe St,60607.0,0.0,False,NEAR WEST SIDE,Multifamily Housing,147151.0,1970.0,1.6,60.2,3780664.72,5563306.36,109.47999999999999,163.06,112.72,166.62,1247.2999999999997,8.92,41.8798706,-87.66545672,"(41.8798706, -87.66545672)",11.899221345142479,383.60265901059654,0.9555114450274365,1.2649110640673518,15.145410668491214,1944.3931495456366,15.53170333829514,2358.666224797396,4.704834509101037,10.463269087622663,5.1002322145746035,12.76949489995591,4.733739286782799,10.616967551989598,5.1216995126707605,12.908136968594654,7.129537904657005,35.31713465161068,2.986636904613616,True,False
Apr,232666,Transportation Building Condominium Association,Submitted Data,600 S Dearborn St,60605.0,3.5,False,LOOP,Multifamily Housing,447776.0,1911.0,1.0,78.0,12611243.5,5592482.1,40.7,92.0,43.3,98.8,2265.3,5.1,41.87404337,-87.62944878,"(41.87404337, -87.62944878)",13.012050619612433,669.1606683002223,0.6931471805599453,1.0,16.350099394586085,3551.23126535009,15.53693395043752,2364.842933473595,3.7305011288047556,6.3796551630946325,4.532599493153256,9.591663046625438,3.7909846770510898,6.58027355054484,4.603168183317418,9.939818911831342,7.725903824704885,47.59516782195436,2.258317958127243,False,True
Apr,174306,Bricktown Square,Submitted Data,540  N LAKE SHORE DR,60611.0,2.0,False,NEAR NORTH SIDE,Multifamily Housing,267134.0,1920.0,1.0,47.0,7794386.5,3960360.2,48.8,107.8,50.7,111.9,1426.8,5.9,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",12.495509427578217,516.8500749733911,0.6931471805599453,1.0,15.868914481376494,2791.8428501618782,15.191845791192303,1990.0653758105536,3.9080149840306073,6.985699678629192,4.689511334421843,10.382677881933928,3.9454577815143836,7.12039324756716,4.726502471155617,10.578279633286312,7.2638900770683605,37.77300623461151,2.4289915602982237,False,True
Apr,255956,Bricktown Square,Submitted Data,465 N Park Dr,60611.0,4.0,False,NEAR NORTH SIDE,Multifamily Housing,592241.0,2018.0,1.0,66.0,15940880.7,14684343.5,56.9,111.6,56.9,111.6,3267.8,6.1,41.89524,-87.6232,"(41.89524, -87.6232)",13.291670614120598,769.5719589486093,0.6931471805599453,1.0,16.584397543472885,3992.6032485084215,16.502292484233493,3832.0155923482357,4.05871738457895,7.543208866258444,4.72384171570559,10.564090116995406,4.05871738457895,7.543208866258444,4.72384171570559,10.564090116995406,8.092178224063357,57.16467440648989,2.4698178070456938,False,True
Apr,105150,Bricktown Square,Not Submitted,1533 W JARVIS AVE,60626.0,0.0,False,ROGERS PARK,Multifamily Housing,68955.0,1942.6,1.0,71.6,950799.7799999999,3986997.3,80.82,111.67999999999999,84.96000000000001,115.61999999999998,360.18,5.88,42.01036185,-87.66829765,"(42.01036185, -87.66829765)",11.14122389901487,262.592840724952,0.6931471805599453,1.0,13.76505983482964,975.0896266497762,15.198549199977647,1996.7466789755779,4.404521712501253,8.989994438263018,4.724551943008172,10.567875850898325,4.45388207177431,9.21737489744233,4.75892078579401,10.752674086012277,5.889376449024197,18.97840878472165,2.4248711305964283,True,False
Apr,251582,Fuller -CPS,Submitted Data,4214 S St Lawrence Ave,60653.0,4.0,False,GRAND BOULEVARD,K-12 School,91800.0,1940.0,1.0,80.0,1161563.1,3907170.0,55.2,80.1,58.7,83.8,388.8,4.2,41.8180688,-87.61228957,"(41.8180688, -87.61228957)",11.427378469795439,302.98514815086236,0.6931471805599453,1.0,13.965278016927696,1077.758368095558,15.178324140676056,1976.6562675386938,4.028916756899646,7.429670248402684,4.395682961121367,8.949860334105779,4.089332020398556,7.661592523751182,4.440295542797857,9.154233993076646,5.96563378707346,19.71801207018598,2.04939015319192,False,True
Apr,171924,4640 S Halsted St,Submitted Data,4640 S Halsted St,60609.0,2.2,True,NEW CITY,Supermarket/Grocery Store,421189.0,1955.0,1.0,51.6,12678920.0,15761043.8,79.86,150.89999999999998,83.41999999999999,155.0,2815.9199999999996,8.18,41.81001104,-87.64727171,"(41.81001104, -87.64727171)",12.950839317269711,648.9907549418558,0.6931471805599453,1.0,16.355451408715375,3560.7471126155533,16.573051934612874,3970.0181107899243,4.392719264212625,8.936442245099556,5.023222409601727,12.284136111261548,4.435804340354353,9.13345498702435,5.049856007249537,12.449899597988733,7.9433993684670785,53.065242861971335,2.8600699292150185,False,True
Apr,160394,Lawrence House,Submitted Data,1020 W LAWRENCE AVE,60640.0,1.0,False,UPTOWN,Multifamily Housing,188837.0,1935.0,1.0,15.0,7798569.4,16463811.2,128.5,207.2,133.0,212.6,2091.6,11.1,41.96910577,-87.65595452,"(41.96910577, -87.65595452)",12.14864478362765,434.5537941383092,0.6931471805599453,1.0,15.86945099281033,2792.5918785243216,16.61667533028537,4057.5622237989155,4.863680881139593,11.335784048754634,5.338499156180869,14.394443372357264,4.897839799950911,11.532562594670797,5.36410510708604,14.580809305384937,7.646162590946947,45.73401360038281,3.331666249791536,False,True
Apr,175987,"Target, Chicago Morgan Park (2344)",Not Submitted,11840 S Marshfield Ave,60643.0,0.0,False,MORGAN PARK,Multifamily Housing,391094.0,1978.0,1.0,77.2,6706334.14,10791685.919999998,61.48,110.03999999999999,62.96,111.7,1619.8400000000001,5.92,41.67904685,-87.66509181,"(41.67904685, -87.66509181)",12.87670577620778,625.3750874475254,0.6931471805599453,1.0,15.718563180900315,2589.659077948292,16.194286666070862,3285.070154502031,4.1348465055314305,7.840918313565063,4.7098904967584945,10.489995233554684,4.158257887965753,7.934733769950949,4.724729421045731,10.56882207249228,7.3906998123606735,40.247235929936856,2.4331050121192876,True,False
Apr,252013,900 Franklin,Submitted Data,900 N Franklin St,60610.0,4.0,False,NEAR NORTH SIDE,Office,95866.0,1928.0,1.0,66.0,4358379.6,390047.0,49.5,131.6,53.5,142.4,700.9,7.3,41.89935826,-87.63609615,"(41.89935826, -87.63609615)",11.470717093206334,309.6223506144219,0.6931471805599453,1.0,15.287611124312626,2087.673250295649,12.874025087455562,624.5374288223245,3.9219733362813143,7.035623639735144,4.887337077751762,11.47170431975999,3.9982007016691985,7.314369419163897,4.96563792816552,11.933147112141038,6.5537909437363755,26.474516048456863,2.701851217221259,False,True
Apr,162804,Salvation Army College of Officer Training,Not Submitted,3539  N HALSTED ST,60657.0,0.0,False,LAKE VIEW,Multifamily Housing,53033.0,1971.6,1.0,63.0,2339500.92,2425719.16,69.4,148.54000000000002,71.76,151.66,440.86,8.139999999999999,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",10.878688496289003,230.28894893155424,0.6931471805599453,1.0,14.665448609976252,1529.5427159775566,14.701639011461786,1557.4720414826072,4.254193263163997,8.330666239863412,5.00756391557177,12.187698716328692,4.287166353649922,8.471127433818948,5.028213226370324,12.315031465652046,6.090993089822883,20.996666402074403,2.853068523537421,True,False
Apr,175506,Bricktown Square,Submitted Data,11203 S ELLIS ST,60628.0,3.0,False,PULLMAN,Office,61357.0,1974.0,1.0,43.0,3150558.8,1996760.1,83.9,177.9,86.8,180.5,597.8,9.7,41.6904567,-87.60475394,"(41.6904567, -87.60475394)",11.024480840985804,247.70345173210646,0.6931471805599453,1.0,14.963090709298218,1774.981352014719,14.507036975797613,1413.0676204626586,4.441474093317302,9.15969431804359,5.186826990514674,13.337915879176926,4.475061500641071,9.316651759081692,5.201255653704905,13.435028842544403,6.394927652545473,24.44994887520217,3.1144823004794873,False,True
Apr,260135,Bricktown Square,Submitted Data,309  W 23RD ST,60616.0,4.0,False,ARMOUR SQUARE,Multifamily Housing,63835.0,2008.0,1.0,86.0,2061554.3,261500.0,44.0,114.4,46.3,119.8,335.6,6.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",11.064072573519077,252.65589247037164,0.6931471805599453,1.0,14.538971255896639,1435.8113734052952,12.474193386571581,511.3707070218238,3.8066624897703196,6.6332495807108,4.748404354073999,10.69579356569675,3.856510295497887,6.8044103344816,4.794136285500715,10.945318634009702,5.8188952817567055,18.31938863608718,2.5298221281347035,False,True
Apr,101958,17 N State LLC,Submitted Data,17 N State St,60602.0,4.0,False,LOOP,Office,409072.0,1914.0,1.0,81.0,13035845.8,11084288.0,59.0,117.7,62.6,121.5,2623.2,6.4,41.8825726,-87.6277938,"(41.8825726, -87.6277938)",12.921648903206124,639.5873669796802,0.6931471805599453,1.0,16.383213566799345,3610.518771589479,16.221039258244726,3329.3074354886485,4.0943445622221,7.681145747868608,4.776599301615622,10.848963084092414,4.152613470346076,7.912016177940993,4.808111029984782,11.022703842524301,7.872531366671615,51.21718461610322,2.5298221281347035,False,True
Apr,117814,ASPIRA,Submitted Data,3119 N Pulaski Rd,60641.0,4.0,False,AVONDALE,K-12 School,58000.0,1945.0,1.0,100.0,430968.6,564482.2,17.2,31.0,18.3,32.3,97.2,1.7,41.93801139,-87.72709773,"(41.93801139, -87.72709773)",10.968215530759236,240.8318915758459,0.6931471805599453,1.0,12.97379283295558,656.4819875670619,13.24366590127868,751.3203045306309,2.9014215940827497,4.147288270665544,3.4657359027997265,5.5677643628300215,2.9601050959108397,4.277849927241488,3.505557396986398,5.683308895353129,4.58700621536042,9.85900603509299,1.3038404810405297,False,True
Apr,251223,564 W Randolph St,Submitted Data,564 W Randolph St,60661.0,4.0,False,NEAR WEST SIDE,Office,119829.0,1908.0,1.0,63.0,3762162.3,5707019.9,79.0,137.9,83.0,142.0,890.3,7.4,41.88463844,-87.64232477,"(41.88463844, -87.64232477)",11.693829350676562,346.1632562823501,0.6931471805599453,1.0,15.140504695662852,1939.6294233693197,15.557207711681405,2388.9369811696583,4.382026634673881,8.888194417315589,4.933754249760298,11.74308307047174,4.430816798843313,9.1104335791443,4.962844630259907,11.916375287812984,6.792681071136672,29.837895368138817,2.7202941017470885,False,True
Apr,251572,Barton Elementary -CPS,Submitted Data,7650 S Wolcott Ave,60620.0,2.0,False,AUBURN GRESHAM,K-12 School,82203.0,1928.0,1.0,17.0,3010391.7,4804370.4,95.1,163.9,102.1,173.4,725.0,8.8,41.75450541,-87.67138593,"(41.75450541, -87.67138593)",11.316959241660811,286.71065553969214,0.6931471805599453,1.0,14.917581093331505,1735.0480396807461,15.385036769768224,2191.8874058673728,4.565389315976247,9.751922887307918,5.105339229565553,12.80234353546256,4.635699391022914,10.104454463255301,5.161351511474879,13.168143377105217,6.587550014824796,26.92582403567252,2.9664793948382653,False,True
