Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species,SepalLengthCm_log,SepalLengthCm_sqrt,SepalWidthCm_log,SepalWidthCm_sqrt,PetalLengthCm_log,PetalLengthCm_sqrt,PetalWidthCm_log,PetalWidthCm_sqrt,Species_Iris-versicolor,Species_Iris-virginica
137,6.3,3.4,5.6,2.4,Iris-virginica,1.9878743481543455,2.5099800796022267,1.4816045409242156,1.8439088914585775,1.8870696490323797,2.3664319132398464,1.2237754316221157,1.5491933384829668,False,True
138,6.4,3.1,5.5,1.8,Iris-virginica,2.0014800002101243,2.5298221281347035,1.410986973710262,1.760681686165901,1.8718021769015913,2.345207879911715,1.0296194171811583,1.3416407864998738,False,True
139,6.0,3.0,4.8,1.8,Iris-virginica,1.9459101490553132,2.449489742783178,1.3862943611198906,1.7320508075688772,1.7578579175523736,2.1908902300206643,1.0296194171811583,1.3416407864998738,False,True
140,6.9,3.1,5.4,2.1,Iris-virginica,2.066862759472976,2.6267851073127395,1.410986973710262,1.760681686165901,1.8562979903656263,2.32379000772445,1.1314021114911006,1.449137674618944,False,True
141,6.7,3.1,5.6,2.4,Iris-virginica,2.0412203288596382,2.588435821108957,1.410986973710262,1.760681686165901,1.8870696490323797,2.3664319132398464,1.2237754316221157,1.5491933384829668,False,True
142,6.9,3.1,5.1,2.3,Iris-virginica,2.066862759472976,2.6267851073127395,1.410986973710262,1.760681686165901,1.8082887711792655,2.258317958127243,1.1939224684724346,1.51657508881031,False,True
143,5.8,2.7,5.500000000000001,1.9,Iris-virginica,1.916922612182061,2.4083189157584592,1.308332819650179,1.6431676725154984,1.8718021769015916,2.345207879911715,1.0647107369924282,1.378404875209022,False,True
144,6.56,3.2,5.9,2.3,Iris-virginica,2.0228711901914416,2.5612496949731396,1.4350845252893227,1.7888543819998317,1.9315214116032138,2.4289915602982237,1.1939224684724346,1.51657508881031,False,True
145,6.7,3.3,5.7,2.5,Iris-virginica,2.0412203288596382,2.588435821108957,1.4586150226995167,1.816590212458495,1.9021075263969205,2.3874672772626644,1.252762968495368,1.5811388300841898,False,True
146,6.7,3.0,5.2,2.3,Iris-virginica,2.0412203288596382,2.588435821108957,1.3862943611198906,1.7320508075688772,1.8245492920510458,2.280350850198276,1.1939224684724346,1.51657508881031,False,True
147,6.3,62.5,5.0,1.9,Iris-virginica,1.9878743481543455,2.5099800796022267,4.151039905898646,7.905694150420948,1.791759469228055,2.23606797749979,1.0647107369924282,1.378404875209022,False,True
148,6.5,3.0,5.2,2.0,Iris-virginica,2.0149030205422647,2.5495097567963922,1.3862943611198906,1.7320508075688772,1.8245492920510458,2.280350850198276,1.0986122886681096,1.4142135623730951,False,True
149,6.2,3.4,5.4,2.3,Iris-setosa,1.9740810260220096,2.4899799195977463,1.4816045409242156,1.8439088914585775,1.8562979903656263,2.32379000772445,1.1939224684724346,1.51657508881031,False,False
150,100.6,3.0,5.34,1.8,Iris-virginica,4.6210435351443815,10.029955134495866,1.3862943611198906,1.7320508075688772,1.8468787684491346,2.3108440016582685,1.0296194171811583,1.3416407864998738,False,True
